ST_CASE,PERSONS,COUNTY,CITY,DAY,MONTH,YEAR,DAY_WEEK,HOUR,MINUTE,ROUTE,TWAY_ID,TWAY_ID2,LATITUDE,LONGITUD,TYP_INT,WEATHER1,WEATHER2,WEATHER,CF1,CF2,CF3,FATALS
483000,3,29,6090,26,11,2016,7,2,28,6,ISOM RD,,29.53037778,-98.4909,1,1,0,1,0,0,0,1
483001,3,215,7330,26,11,2016,7,16,39,2,US-83 BUSINESS,6TH ST,26.15588056,-97.9707,3,10,0,10,0,0,0,1
483002,2,439,2450,21,7,2016,5,11,33,2,US-35 SOUTH FWY,,32.64968611,-97.3216,1,1,0,1,0,0,0,1
483003,2,29,6090,20,8,2016,7,23,4,2,US-87,PECAN VALLEY,29.39805833,-98.4327,2,2,0,2,0,0,0,1
483004,3,39,5249,2,10,2016,1,7,31,6,BROADWAY ST,SOUTHERN TRAIL DR,29.55535833,-95.4071,2,1,0,1,0,0,0,1
483005,2,113,1730,24,10,2016,2,22,16,6,PINE ST,,32.76650556,-96.7497,1,1,0,1,0,0,0,1
483006,1,355,1550,30,10,2016,1,0,2,8,FM 43 WEBER RD,,27.71093611,-97.4053,1,1,0,1,0,0,0,1
483007,2,61,0,5,11,2016,7,18,18,8,FM 2520,,26.09718611,-97.6629,1,10,0,10,0,0,0,1
483008,1,439,2450,6,11,2016,1,6,26,6,RIVERSIDE DR,,32.74374167,-97.303,1,1,0,1,0,0,0,1
483009,1,439,2450,10,11,2016,5,10,41,8,SL 820,,32.74238333,-97.4814,1,1,0,1,0,0,0,1
483010,1,167,2570,11,11,2016,6,16,59,8,FM 3005 TERMINI SAN LOUIS PASS,,29.14061111,-95.0411,1,1,0,1,0,0,0,1
483011,9,201,5230,14,11,2016,2,17,45,8,SL8 SAM HOUSTON PKWY,,29.70172222,-95.1534,1,1,0,1,26,14,0,1
483012,3,231,0,14,11,2016,2,14,18,1,I-30,,33.00665833,-96.2262,1,1,0,1,0,0,0,1
483013,5,353,6720,14,11,2016,2,17,0,1,I-20M BUSINESS BROADWAY AVE,FM1544,32.45996667,-100.43799999999999,3,1,0,1,0,0,0,1
483014,1,201,3280,15,11,2016,3,17,0,3,SR-6,,29.75000278,-95.6446,1,1,0,1,0,0,0,1
483015,1,113,2590,16,11,2016,4,21,10,7,I-635 EASTGATE DR,,32.86064167,-96.6551,1,1,0,1,0,0,0,1
483016,1,439,260,16,11,2016,4,16,48,8,FM157 COOPER ST,ABRAM ST,32.73566944,-97.1146,2,1,0,1,0,0,0,1
483017,2,27,0,17,11,2016,5,14,24,4,CR-SPARTA RD,,31.09175278,-97.4979,1,1,0,1,0,0,0,2
483018,2,113,1730,17,11,2016,5,22,31,8,SL12 BUCKNER BLVD,,32.75233611,-96.6829,1,10,0,10,0,0,0,1
483019,3,141,2190,17,11,2016,5,2,56,1,I-10,,31.89450278,-106.583,1,1,0,1,0,0,0,1
483020,2,113,2800,18,11,2016,6,13,5,6,DALWORTH ST,,32.74469722,-97.0312,1,1,0,1,0,0,0,1
483022,2,51,0,19,11,2016,7,17,15,8,FM60,,30.43429444,-96.7559,1,1,0,1,0,0,0,1
483023,3,113,2590,19,11,2016,7,22,54,1,I-635 LBJ FWY,,32.87672778,-96.6856,1,1,0,1,0,0,0,1
483024,1,491,0,19,11,2016,7,10,21,4,CR-REMUDA DR,,30.72383889,-97.9133,1,1,0,1,0,0,0,1
483025,3,459,0,19,11,2016,7,22,59,2,US-271,,32.64954167,-94.9336,1,1,0,1,14,15,19,1
483026,2,201,0,20,11,2016,1,14,0,4,CR-BENT ELM DR,CR-LOUETTA RD,30.04206944,-95.4856,3,1,0,1,0,0,0,1
483027,1,201,3280,20,11,2016,1,2,35,6,HARRISBURG BLVD,,29.72867778,-95.2799,1,1,0,1,0,0,0,1
483028,7,439,260,20,11,2016,1,19,29,8,FM157 COLLINS ST,,32.78298889,-97.0956,1,1,0,1,14,0,0,3
483029,1,115,0,21,11,2016,2,10,22,3,SR-137,,32.5639,-101.906,1,1,0,1,0,0,0,1
483030,1,303,0,21,11,2016,2,19,26,8,FM400,,33.40604444,-101.64299999999999,1,10,0,10,0,0,0,1
483031,2,201,3280,22,11,2016,3,4,25,6,CLINTON DR,,29.73272222,-95.2141,1,1,0,1,0,0,0,1
483032,1,449,0,22,11,2016,3,10,19,4,CR-3150,,33.19143889,-94.8343,1,2,0,2,24,0,0,1
483033,3,113,1730,9,6,2016,5,4,5,1,I-35/STEMMONS FWY,,32.86382778,-96.8945,1,10,0,10,0,0,0,1
483034,4,453,330,22,7,2016,6,23,30,8,FM 734/PARMER LANE,RIATA VISTA CIR,30.43424444,-97.7318,2,1,0,1,0,0,0,1
483036,1,29,6090,22,10,2016,7,0,36,1,I-35,,29.417675,-98.5023,1,1,0,1,0,0,0,1
483037,3,27,0,25,10,2016,3,20,28,4,CR-OLD HWY 81,,31.21598056,-97.3054,1,1,0,1,0,0,0,2
483038,22,281,4060,31,10,2016,2,20,10,6,RAILWAY RD,,31.2168,-98.39299999999999,1,1,0,1,0,0,0,1
483039,2,451,6080,31,10,2016,2,15,41,3,SR-208/19TH ST,OAKES ST,31.48116667,-100.444,2,1,0,1,0,0,0,1
483040,5,113,3420,6,11,2016,1,3,28,3,SR-183/AIRPORT FWY,,32.83700556,-96.95,1,1,0,1,0,0,0,4
483041,3,13,0,9,11,2016,4,3,28,1,I-37,,28.77711111,-98.309,1,2,0,2,19,0,0,1
483042,2,363,4630,10,11,2016,5,5,45,2,US-180,GARRET MORRIS PKWY,32.81078611,-98.0829,2,1,0,1,0,0,0,1
483043,1,471,0,10,11,2016,5,4,30,1,I-45,,30.80058056,-95.684,1,1,0,1,0,0,0,1
483044,1,453,330,11,11,2016,6,20,25,7,I-35,,30.10631944,-97.8103,1,1,0,1,0,0,0,1
483045,3,201,0,12,11,2016,7,23,30,4,CR-REX RD,CR-BEAMER RD,29.55051111,-95.17200000000001,3,1,0,1,0,0,0,1
483046,1,201,0,13,11,2016,1,21,55,4,CR-SPRING CYPRESS RD,CR-TELGE RD,29.99096111,-95.6532,3,1,0,1,0,0,0,1
483047,2,291,0,13,11,2016,1,1,21,8,FM 2610,,30.49003056,-94.8324,1,1,0,1,0,0,0,1
483048,1,339,0,14,11,2016,2,18,40,3,SR-105,,30.36548056,-95.6159,1,1,0,1,0,0,0,1
483049,2,491,0,14,11,2016,2,6,50,8,FM 3349,,30.54443056,-97.4848,1,5,0,5,0,0,0,1
483050,5,503,0,14,11,2016,2,5,40,3,SR-114,,33.30156944,-98.6231,1,5,0,5,0,0,0,1
483051,2,467,0,15,11,2016,3,12,52,3,SR-64,CR-3406,32.65020556,-95.9672,4,1,0,1,0,0,0,1
483052,1,5,1900,16,11,2016,4,3,50,2,US-59 TEMPLE DR,,31.20260556,-94.7771,1,1,0,1,0,0,0,1
483053,1,273,0,16,11,2016,4,7,15,4,CR-2140,,27.43697222,-97.8562,1,1,0,1,0,0,0,1
483054,1,361,0,16,11,2016,4,20,20,4,CR-HOO HOO RD,,30.05590278,-93.8265,1,1,0,1,0,0,0,1
483055,4,495,0,16,11,2016,4,17,0,3,SR-302,,31.79438333,-103.28200000000001,1,1,0,1,0,0,0,1
483056,2,153,0,17,11,2016,5,20,51,4,CR-160,,34.11391667,-101.274,1,1,0,1,0,0,0,1
483057,2,201,3280,17,11,2016,5,15,3,6,FERRIS ST,BRAESWOOD BLVD,29.67889444,-95.4719,3,1,0,1,0,0,0,1
483058,1,277,0,17,11,2016,5,13,30,8,FM905 OLD JEFFERSON RD,,33.6052,-95.4811,1,1,0,1,0,0,0,1
483059,1,339,0,17,11,2016,5,18,34,7,I-69/US-59,,30.26248889,-95.1428,1,1,0,1,23,0,0,1
483060,6,475,0,17,11,2016,5,10,40,1,I-20,,31.57586944,-102.939,1,1,0,1,0,0,0,2
483061,1,177,0,18,11,2016,6,3,3,1,I-10,,29.6922,-97.2312,1,10,0,10,0,0,0,1
483062,3,177,0,18,11,2016,6,15,31,1,I-10,,29.66512778,-97.3503,1,1,0,1,28,0,0,1
483063,1,241,0,18,11,2016,6,19,50,4,CR-BOAT RAMP,,30.92418889,-94.1565,1,1,0,1,0,0,0,1
483064,1,303,4140,18,11,2016,6,23,16,7,I-27,,33.53282222,-101.845,1,1,0,1,0,0,0,1
483065,1,309,0,18,11,2016,6,5,47,3,SR-31,,31.69490556,-96.9515,1,1,0,1,19,0,0,1
483066,8,365,0,18,11,2016,6,13,30,2,US-79,,32.30838611,-94.1573,1,2,0,2,0,0,0,1
483067,6,1,5170,19,11,2016,7,18,48,2,US-79 OAK ST,,31.73243056,-95.6736,1,1,0,1,0,0,0,1
483068,2,147,760,19,11,2016,7,22,49,6,BEECH ST,9TH ST,33.58186389,-96.1858,2,1,0,1,0,0,0,1
483069,3,167,0,19,11,2016,7,17,56,8,FM517,,29.48541944,-94.9412,1,1,0,1,0,0,0,2
483070,1,221,0,19,11,2016,7,12,37,8,FM4,,32.47673056,-97.8856,1,1,0,1,0,0,0,1
483071,1,271,0,19,11,2016,7,20,34,2,US-277,,29.11993056,-100.654,1,1,0,1,0,0,0,1
483072,2,339,0,19,11,2016,7,1,10,3,SR-105,,30.37138056,-95.6306,1,1,0,1,0,0,0,1
483073,1,181,0,20,11,2016,1,8,0,2,US-82,,33.67076944,-96.7152,1,1,0,1,0,0,0,1
483074,1,201,3280,20,11,2016,1,3,10,1,I-610/NORTH LOOP,,29.78668333,-95.2656,1,1,0,1,23,0,0,1
483075,2,237,3460,20,11,2016,1,15,19,2,US-281/MAIN ST,,33.22740278,-98.1822,1,1,0,1,0,0,0,1
483076,1,303,0,20,11,2016,1,18,16,8,FM 179,,33.46476111,-102.009,1,1,0,1,24,0,0,1
483077,4,367,0,20,11,2016,1,8,40,2,US-180/MINERAL WELLS HWY,FM 113,32.79825,-97.988,2,1,0,1,0,0,0,1
483078,2,309,0,21,11,2016,2,17,34,1,I-35,,31.81795,-97.0985,1,1,0,1,0,0,0,1
483079,1,309,545,21,11,2016,2,19,39,2,US-84/BELLMEAD DR,,31.59313889,-97.0969,1,1,0,1,0,0,0,1
483080,1,499,7560,21,11,2016,2,19,20,3,SR-11/BROADWAY ST,MARKET ST,32.95726111,-95.2899,3,1,0,1,0,0,0,1
483081,1,1,0,22,11,2016,3,17,0,8,FM 321,,31.86263889,-95.7723,1,10,0,10,0,0,0,1
483082,2,39,0,22,11,2016,3,7,25,4,CR-220/COALE RD,,29.12411944,-95.4397,1,1,0,1,0,0,0,1
483083,2,145,0,22,11,2016,3,18,5,3,SR-6,,31.44951944,-96.9254,1,10,0,10,0,0,0,1
483084,2,259,0,22,11,2016,3,16,8,8,FM 473,,29.96966944,-98.4767,1,10,0,10,0,0,0,1
483085,1,405,0,22,11,2016,3,14,50,3,SR-21,,31.50838056,-94.2528,1,10,0,10,0,0,0,1
483086,8,467,0,22,11,2016,3,15,47,4,CR-4907,,32.40806111,-95.5739,1,2,0,2,0,0,0,1
483087,1,485,7490,22,11,2016,3,21,26,8,BU-287/IOWA PARK RD,,33.93476667,-98.5633,1,1,0,1,0,0,0,1
483088,1,491,2620,23,11,2016,4,21,3,6,COOL SPRING WAY,,30.73373056,-97.7422,1,1,0,1,0,0,0,1
483089,2,27,3690,24,11,2016,5,2,56,8,BU-190/VETERANS MEMORIAL BLVD,,31.09319444,-97.6788,1,1,0,1,0,0,0,1
483090,1,85,0,24,11,2016,5,15,49,8,FM 1827/NEW HOPE RD,,33.23431111,-96.5401,1,1,0,1,0,0,0,1
483091,3,113,387,24,11,2016,5,19,43,1,I-20,,32.70298889,-96.6012,1,1,0,1,0,0,0,1
483092,3,113,2590,24,11,2016,5,1,5,3,SR-190 PGB,,32.946825,-96.6125,1,1,0,1,23,0,0,1
483093,2,141,0,24,11,2016,5,5,39,1,I-10,,31.56001667,-106.163,1,1,0,1,0,0,0,1
483094,2,219,230,24,11,2016,5,11,11,6,LAWRENCE AVE,5TH ST,33.81205,-102.165,2,1,0,1,0,0,0,1
483095,5,291,0,24,11,2016,5,11,0,8,FM 2610,CR-2850,30.46305278,-94.8419,2,1,0,1,14,0,0,1
483096,1,453,330,24,11,2016,5,18,37,1,I-35,,30.33001667,-97.7055,1,10,0,10,0,0,0,1
483097,1,29,6090,25,11,2016,6,23,9,6,CULEBRA RD,,29.45955278,-98.6391,1,1,0,1,0,0,0,1
483098,1,113,1730,25,11,2016,6,2,29,8,MILITARY PKWY,,32.76846944,-96.6754,1,10,0,10,0,0,0,1
483099,1,141,0,25,11,2016,6,2,33,3,SR-20 ALAMEDA AVE,,31.48597778,-106.139,1,1,0,1,0,0,0,1
483100,1,303,4140,25,11,2016,6,3,6,7,SL 289,,33.52894722,-101.823,1,1,0,1,0,0,0,1
483101,1,309,0,25,11,2016,6,22,2,8,FM 939,,31.55886389,-96.8362,1,1,0,1,0,0,0,1
483102,1,71,0,26,11,2016,7,11,5,8,FM 562,,29.55769444,-94.7281,1,1,0,1,0,0,0,1
483103,4,99,0,26,11,2016,7,2,41,3,SR-36,,31.27408889,-97.51799999999999,1,1,0,1,0,0,0,1
483104,1,113,1730,26,11,2016,7,1,0,3,SR-352 SCYENE RD,,32.76343889,-96.6962,1,10,0,10,0,0,0,1
483105,2,121,9997,26,11,2016,7,23,7,6,PANTHER CREEK PKWY,,33.19161667,-96.87700000000001,1,1,0,1,0,0,0,1
483106,1,201,0,26,11,2016,7,17,43,7,I-45,BARREN SPRINGS DR,29.98983333,-95.4244,3,1,0,1,0,0,0,1
483107,1,363,0,26,11,2016,7,23,10,1,I-20,,32.61685833,-98.0981,1,1,0,1,20,0,0,1
483108,2,407,0,26,11,2016,7,14,14,4,CR-ELDRIDGE RD,,30.53284722,-95.2274,1,1,0,1,0,0,0,1
483109,1,85,5390,27,11,2016,1,22,20,6,SHILOH RD,,33.02570556,-96.664,1,10,0,10,0,0,0,1
483110,3,113,1730,27,11,2016,1,5,46,1,I-35 STEMMONS FWY,,32.85646944,-96.8879,1,10,0,10,0,0,0,1
483111,1,167,3850,27,11,2016,1,19,42,8,FM519 MAIN ST,,29.35812778,-94.9712,1,1,0,1,0,0,0,1
483112,3,201,0,27,11,2016,1,2,1,4,CR-SPRING CYPRESS RD,,30.01309722,-95.5932,1,1,0,1,0,0,0,1
483113,1,281,0,27,11,2016,1,15,42,2,US-190,,31.05907778,-98.1391,1,10,0,10,0,0,0,1
483114,3,113,1870,28,11,2016,2,10,0,6,WINTERGREEN RD,,32.61903333,-96.8269,1,2,0,2,0,0,0,1
483115,2,177,0,28,11,2016,2,2,24,2,US-183,,29.57069722,-97.5122,1,1,0,1,0,0,0,1
483116,2,201,3280,28,11,2016,2,17,48,6,FONDREN RD,,29.71291389,-95.521,1,1,0,1,0,0,0,1
483117,1,113,1730,29,11,2016,3,5,30,8,SS408 PATRIOT PKWY,,32.72248889,-96.9177,1,10,0,10,0,0,0,1
483118,1,113,1870,29,11,2016,3,20,39,6,POLK ST,,32.61049722,-96.8401,1,1,0,1,0,0,0,1
483119,1,453,330,29,11,2016,3,17,53,6,MANOR RD,,30.28693889,-97.7024,1,1,0,1,0,0,0,1
483120,1,113,3420,30,11,2016,4,23,8,3,SR-161 GEORGE BUSH TPKE,,32.83853611,-97.0175,1,1,0,1,0,0,0,1
483121,1,181,1830,30,11,2016,4,23,25,7,US-75,,33.77816667,-96.585,1,1,0,1,0,0,0,1
483122,2,201,5230,30,11,2016,4,23,25,3,SR-NASA,,29.56668333,-95.0624,1,1,0,1,0,0,0,1
483123,1,373,4020,30,11,2016,4,19,50,3,SR-146 HOUSTON AVE,,30.6955,-94.9191,1,1,0,1,0,0,0,1
483125,3,147,760,1,12,2016,5,16,0,2,US-82,THOMAS L HAYES BLVD,33.60386389,-96.166,2,1,0,1,0,0,0,1
483126,1,91,4870,2,12,2016,6,8,16,1,I-35,,29.739175,-98.0663,1,10,0,10,0,0,0,1
483127,5,93,0,2,12,2016,6,15,40,3,SR-16,FM2861,31.96201111,-98.5624,3,2,0,2,0,0,0,1
483128,1,459,0,2,12,2016,6,12,25,8,FM2454,,32.82070278,-94.9773,1,10,0,10,0,0,0,1
483129,1,491,5990,2,12,2016,6,22,59,6,MAYS ST,MAIN ST,30.50855556,-97.6788,1,2,0,2,0,0,0,1
483130,2,71,0,3,12,2016,7,8,30,8,FM563,,29.80169722,-94.6576,1,2,0,2,0,0,0,1
483131,3,73,0,3,12,2016,7,17,4,8,FM 22,,31.89574444,-95.1589,1,2,0,2,0,0,0,1
483132,6,201,3280,3,12,2016,7,19,3,8,FM 1960,,30.02050833,-95.1002,1,2,0,2,0,0,0,2
483133,1,113,387,4,12,2016,1,12,1,1,I-635,,32.71141111,-96.6201,1,1,0,1,23,0,0,1
483134,4,113,3420,4,12,2016,1,19,57,3,SR-183 AIRPORT FWY,,32.83707222,-96.9227,1,1,0,1,0,0,0,2
483135,3,141,2190,4,12,2016,1,2,36,8,SL 478 DYER ST,,31.81941944,-106.445,1,1,0,1,0,0,0,1
483136,2,187,6290,4,12,2016,1,16,25,7,I-10,NEW BRAUNFELS,29.58691667,-97.9881,3,2,0,2,0,0,0,1
483137,1,439,1654,4,12,2016,1,11,21,6,MAIN ST,,32.57819722,-97.3428,1,10,0,10,0,0,0,1
483138,1,139,2240,5,12,2016,2,8,22,1,I-45,,32.29739167,-96.5682,1,10,0,10,0,0,0,1
483139,6,113,2590,14,12,2016,4,11,5,6,NORTHWEST HWY,CENTERVILLE RD,32.86118889,-96.6426,2,10,0,10,0,0,0,1
483140,2,423,0,5,12,2016,2,12,55,8,FM 14,,32.54375833,-95.2525,1,2,0,2,0,0,0,1
483141,3,409,0,6,12,2016,3,13,0,2,US-77,FM 1944,27.97125278,-97.5635,3,1,0,1,0,0,0,1
483142,3,439,2450,6,12,2016,3,11,29,1,I-35 W/NORTH FREEWAY,,32.78996944,-97.3211,1,10,0,10,14,0,0,1
483143,3,201,3280,7,12,2016,4,4,0,3,SR-3/GALVESTON RD,,29.56420833,-95.1429,1,1,0,1,0,0,0,1
483144,3,503,2770,21,9,2016,4,6,27,2,US-380,CLIFF DR,33.11722778,-98.5686,2,1,0,1,0,0,0,1
483145,2,29,6090,18,11,2016,6,12,16,3,SR-151RAMP,,29.437875,-98.6556,1,1,0,1,14,0,0,1
483146,1,133,0,19,11,2016,7,6,50,2,US-183,,32.18428889,-98.9599,1,1,0,1,0,0,0,1
483147,3,9,0,20,11,2016,1,16,32,2,US-82,,33.75138889,-98.8722,1,1,0,1,0,0,0,1
483148,1,113,6260,20,11,2016,1,10,4,2,US-175,,32.648575,-96.5413,1,1,0,1,0,0,0,1
483149,2,81,0,21,11,2016,2,16,42,2,US-277,,31.96361944,-100.277,1,1,0,1,0,0,0,1
483150,2,201,3280,21,11,2016,2,23,0,6,SOUTHMORE BLVD,,29.72115,-95.3754,1,1,0,1,0,0,0,1
483151,5,453,3541,22,11,2016,3,7,57,8,FM 1431,,30.48198889,-97.936,1,10,0,10,0,0,0,1
483152,2,149,0,23,11,2016,4,20,51,2,US-77,,29.78206111,-96.9099,1,1,0,1,0,0,0,1
483153,6,303,0,23,11,2016,4,13,41,2,US-87,FM 41,33.41413889,-101.825,2,1,0,1,0,0,0,1
483154,2,349,0,23,11,2016,4,17,5,8,FM 709,,31.89866944,-96.7574,1,1,0,1,0,0,0,1
483155,3,287,0,24,11,2016,5,21,21,3,SR-21,FM 1624,30.27168056,-96.9655,2,1,0,1,0,0,0,1
483156,3,499,0,24,11,2016,5,14,17,8,FM 2869,,32.70055,-95.211,1,1,0,1,0,0,0,1
483157,2,71,0,25,11,2016,6,5,15,1,I-10,,29.83128056,-94.4945,1,1,0,1,0,0,0,1
483158,1,453,330,25,11,2016,6,17,18,6,LAMAR BLVD,,30.33827778,-97.7185,1,1,0,1,0,0,0,1
483159,3,201,0,26,11,2016,7,21,25,4,CR-MONTGOMERY RD,CR-MOUNT HOUSTON RD,29.89533333,-95.4617,3,1,0,1,0,0,0,1
483160,1,363,0,26,11,2016,7,6,24,2,US-281,,32.75971111,-98.1051,1,1,0,1,0,0,0,1
483161,1,473,0,26,11,2016,7,7,9,4,CR-JOSEPH RD,,30.15286944,-95.8989,1,1,0,1,0,0,0,1
483162,4,113,1730,27,11,2016,1,21,35,8,SL12 LEDBETTER DR,,32.69136389,-96.8585,1,10,0,10,0,0,0,1
483163,1,439,3840,27,11,2016,1,23,12,3,SR-199 LAKE WORTH BLVD,ROBERTS CUT OFF DR,32.80394444,-97.412,2,10,0,10,0,0,0,1
483164,2,21,0,28,11,2016,2,5,1,2,US-290,,30.20013889,-97.0773,1,10,0,10,0,0,0,1
483165,2,27,6810,28,11,2016,2,17,15,7,I-35 GENERAL BRUCE DR,SL363 H K DIDGEN LP,31.09103333,-97.3868,2,1,0,1,0,0,0,1
483166,3,347,0,28,11,2016,2,15,15,8,FM2863,,31.56807222,-94.6579,1,1,0,1,0,0,0,2
483167,4,29,6090,29,11,2016,3,17,55,8,PA1502,FM2696,29.54620556,-98.4358,3,1,0,1,0,0,0,1
483168,1,231,0,29,11,2016,3,5,42,3,SR-34,,32.96224444,-96.1088,1,1,0,1,0,0,0,1
483169,1,303,4140,29,11,2016,3,2,45,7,SL289,,33.57441111,-101.787,1,1,0,1,20,0,0,1
483170,3,323,0,29,11,2016,3,20,18,2,US-57,,28.81766944,-100.34200000000001,1,1,0,1,0,0,0,3
483171,2,373,0,29,11,2016,3,12,45,2,US-190,,30.70879167,-94.9019,1,1,0,1,0,0,0,1
483172,4,401,0,29,11,2016,3,7,36,3,SR-64,,32.19385278,-94.9662,1,1,0,1,0,0,0,2
483174,2,141,2190,30,11,2016,4,18,53,3,SR-20 ALAMEDA AVE,,31.71548056,-106.35,1,1,0,1,0,0,0,1
483175,1,167,2570,30,11,2016,4,23,28,3,SR-275 HARBORSIDE DR,,29.30226667,-94.8129,1,1,0,1,0,0,0,1
483176,1,331,0,30,11,2016,4,20,18,8,FM 487,,30.63506667,-97.0099,1,1,0,1,0,0,0,1
483177,2,439,2850,30,11,2016,4,8,12,3,SR-121,,32.96030833,-97.0392,1,1,0,1,0,0,0,1
483178,1,71,0,1,12,2016,5,5,50,7,I-10,,29.82694444,-94.41,1,1,0,1,0,0,0,1
483179,13,455,0,1,12,2016,5,7,10,8,FM 1893,,31.00167778,-95.4281,1,1,0,1,0,0,0,1
483180,1,5,4160,2,12,2016,6,21,32,8,BU-69 J DENMAN AVE,,31.32633056,-94.7143,1,2,0,2,0,0,0,1
483181,1,37,0,2,12,2016,6,17,55,2,US-82,,33.44727778,-94.1639,1,10,0,10,0,0,0,1
483182,1,157,0,2,12,2016,6,2,49,8,UA 90,FM 359,29.59431944,-95.742,3,10,0,10,0,0,0,1
483183,2,395,0,2,12,2016,6,23,0,2,US-79,FM 1644,30.83473333,-96.6402,3,2,0,2,0,0,0,1
483184,3,439,2450,2,12,2016,6,5,21,1,I-30,,32.73308333,-97.3956,1,1,0,1,0,0,0,1
483185,1,29,6090,4,12,2016,1,0,38,1,I-10,,29.65691667,-98.626,1,1,0,1,19,0,0,1
483186,1,121,1840,6,12,2016,3,23,53,8,SL 288,,33.20133333,-97.09100000000001,1,1,0,1,0,0,0,1
483187,1,201,3280,8,12,2016,5,8,4,6,WESTHEIMER PKWY,,29.725375,-95.7087,1,10,0,10,0,0,0,1
483188,1,201,3280,24,7,2016,1,10,23,7,US-59,,29.8205,-95.3358,1,1,0,1,0,0,0,1
483189,2,225,0,30,10,2016,1,16,33,3,SR-71,,31.39071944,-95.0677,1,1,0,1,0,0,0,1
483190,4,439,6485,5,11,2016,7,8,56,8,FM 1709 SOUTHLAKE BLVD,RANDOL MILL AVE,32.9377,-97.1858,2,10,0,10,0,0,0,1
483191,2,201,3280,11,11,2016,6,21,40,6,THORNWALL ST,,29.82660556,-95.4832,1,1,0,1,0,0,0,1
483192,1,439,2450,12,11,2016,7,18,19,8,BU-287 MAIN ST,,32.79823889,-97.35,1,1,0,1,0,0,0,1
483193,6,185,4830,15,11,2016,3,22,55,3,SR-105 WASHINGTON AVE,,30.38061111,-96.1042,1,1,0,1,0,0,0,1
483194,2,339,4999,21,11,2016,2,1,35,1,I-45,,30.17920278,-95.4518,1,10,0,10,0,0,0,1
483195,2,245,490,23,11,2016,4,7,56,2,US-69 EASTEX FWY,,30.10740556,-94.1368,1,2,0,2,19,0,0,1
483196,2,453,330,23,11,2016,4,3,36,1,I-35,,30.14622222,-97.7937,1,10,0,10,0,0,0,1
483197,3,187,0,26,11,2016,7,0,50,3,SR-123,,29.72859444,-97.9563,1,1,0,1,0,0,0,3
483198,1,201,3280,27,11,2016,1,18,5,6,BELLFORT ST,,29.65698611,-95.5001,1,10,0,10,0,0,0,1
483199,4,491,0,27,11,2016,1,21,53,3,SR-95,,30.62936111,-97.4309,1,1,0,1,0,0,0,1
483200,2,479,0,28,11,2016,2,6,55,7,US-83,SR-255,27.82084444,-99.4656,2,1,0,1,0,0,0,1
483201,1,187,0,29,11,2016,3,5,30,2,US-90,,29.65642222,-97.7387,1,10,0,10,0,0,0,1
483202,1,487,0,30,11,2016,4,11,50,4,CR-111,,34.13638889,-99.1753,1,1,0,1,0,0,0,1
483203,2,215,0,23,11,2016,4,0,23,6,MILE 4 1/2 W RD,BELEBN ST,26.20709444,-97.9835,3,1,0,1,0,0,0,1
483204,2,361,885,28,11,2016,2,9,0,3,SR-73,,30.03521389,-93.8314,1,10,0,10,0,0,0,1
483205,2,245,490,1,12,2016,5,20,31,2,US-90 COLLEGE,,30.06740556,-94.1882,1,1,0,1,0,0,0,1
483206,13,227,0,2,12,2016,6,22,41,1,I-20,,32.23438333,-101.525,1,2,0,2,0,0,0,1
483207,4,475,0,2,12,2016,6,6,43,1,I-20B BUSINESS,,31.46134722,-103.37899999999999,1,1,0,1,0,0,0,2
483208,9,171,0,3,12,2016,7,11,51,2,US-290,,30.22502778,-98.7969,1,2,0,2,0,0,0,4
483209,3,337,0,3,12,2016,7,17,10,8,FM 2953,,33.89218889,-97.6272,1,2,0,2,0,0,0,1
483210,4,423,0,3,12,2016,7,17,5,3,SR-31,,32.37328611,-95.0328,1,2,0,2,0,0,0,2
483211,2,491,5990,3,12,2016,7,2,58,2,US-79/PALM VALLEY BLVD,,30.52559722,-97.6303,1,2,0,2,0,0,0,1
483212,4,113,2310,4,12,2016,1,5,42,1,I-35E,,32.93286389,-96.9015,1,2,0,2,14,23,0,1
483213,1,177,0,4,12,2016,1,19,48,3,SR-80,,29.48578056,-97.7112,1,2,0,2,0,0,0,1
483214,1,217,0,4,12,2016,1,1,29,8,FM 933,,31.93306944,-97.3151,1,10,0,10,0,0,0,1
483215,1,377,0,10,12,2016,7,11,30,2,US-67,,30.30693056,-103.803,1,1,0,1,0,0,0,1
483216,1,201,3280,11,12,2016,1,2,39,6,LITTLE YORK RD,,29.87009444,-95.37700000000001,1,1,0,1,0,0,0,1
483217,2,37,6850,5,12,2016,2,15,50,8,FM 558/BUCHANAN RD,,33.39153333,-94.0656,1,10,0,10,0,0,0,1
483218,5,135,0,5,12,2016,2,6,44,8,FM 2020/UNIVERSITY BLVD,CR-FORTUNE 500 AVE,31.83044722,-102.546,3,1,0,1,0,0,0,1
483219,1,201,3280,5,12,2016,2,6,40,7,I-45 GULF FWY,,29.63482778,-95.236,1,2,0,2,0,0,0,1
483220,1,439,2850,5,12,2016,2,19,28,6,INTERNATIONAL PKWY TOLL ROAD,,32.89724167,-97.0373,1,10,0,10,0,0,0,1
483221,2,469,0,5,12,2016,2,17,52,2,US-77,,28.83275833,-97.0604,1,10,0,10,0,0,0,1
483222,2,203,0,6,12,2016,3,22,34,8,FM 134,,32.54518056,-94.1426,1,2,0,2,0,0,0,1
