STATE,ST_CASE,EVENTNUM,VNUMBER1,AOI1,SOE,VNUMBER2,AOI2
40,400272,2,1,55,68,5555,55
40,400272,3,1,55,64,5555,55
40,400272,4,1,98,59,9999,77
40,400273,1,1,55,68,5555,55
40,400273,2,1,55,64,5555,55
40,400273,3,1,12,35,9999,77
40,400273,4,1,55,67,5555,55
40,400273,5,1,98,38,9999,77
40,400273,6,1,0,1,9999,77
40,400274,1,1,55,68,5555,55
40,400274,2,1,11,12,2,11
40,400274,3,1,3,12,3,12
40,400275,1,1,55,64,5555,55
40,400275,2,1,11,33,9999,77
40,400275,3,1,0,1,9999,77
40,400276,1,2,55,63,5555,55
40,400276,2,2,55,69,5555,55
40,400276,3,2,12,12,1,7
40,400277,1,1,55,68,5555,55
40,400277,2,1,55,64,5555,55
40,400277,3,1,1,33,9999,77
40,400277,4,1,55,69,5555,55
40,400277,5,1,1,12,2,1
40,400278,1,1,12,8,9999,77
40,400279,1,1,55,68,5555,55
40,400279,2,1,12,12,2,11
40,400279,3,1,0,2,9999,77
40,400279,4,2,55,68,5555,55
40,400279,5,2,55,64,5555,55
40,400279,6,2,0,3,9999,77
40,400280,1,1,55,68,5555,55
40,400280,2,1,55,64,5555,55
40,400280,3,1,12,24,9999,77
40,400281,1,1,55,64,5555,55
40,400281,2,1,12,34,9999,77
40,400282,1,1,12,12,2,6
40,400283,1,2,12,12,1,9
40,400283,2,1,55,63,5555,55
40,400283,3,1,98,38,9999,77
40,400283,4,2,55,64,5555,55
40,400283,5,2,0,1,9999,77
40,400284,1,2,11,12,1,2
40,400284,2,1,55,64,5555,55
40,400284,3,1,0,2,9999,77
40,400284,4,2,55,63,5555,55
40,400284,5,2,98,34,9999,77
40,400285,1,1,55,71,9999,77
40,400285,2,1,10,59,9999,77
40,400285,3,1,98,35,9999,77
40,400285,4,1,0,1,9999,77
40,400286,1,1,55,64,5555,55
40,400286,2,1,12,14,2,6
40,400286,3,1,98,25,9999,77
40,400286,4,1,0,2,9999,77
40,400287,1,1,12,9,9999,77
40,400288,1,1,12,11,9999,77
40,400288,2,1,0,1,9999,77
40,400289,1,1,55,63,5555,55
40,400289,2,1,12,31,9999,77
40,400289,3,1,12,42,9999,77
40,400289,4,1,98,39,9999,77
40,400290,1,1,12,8,9999,77
40,400290,2,1,98,14,2,8
40,400291,1,1,55,71,9999,77
40,400291,2,1,12,32,9999,77
40,400291,3,1,12,42,9999,77
40,400292,1,1,55,63,5555,55
40,400292,2,1,55,69,5555,55
40,400292,3,1,55,68,5555,55
40,400292,4,1,55,64,5555,55
40,400292,5,1,0,1,9999,77
40,400293,1,1,55,68,5555,55
40,400293,2,1,12,12,2,12
40,400294,1,1,11,8,9999,77
40,400295,1,1,55,63,5555,55
40,400295,2,1,0,1,9999,77
40,400296,1,1,55,68,5555,55
40,400296,2,1,12,12,2,12
40,400297,1,2,55,68,5555,55
40,400297,2,2,12,12,1,12
40,400297,3,1,0,2,9999,77
40,400297,4,2,55,68,5555,55
40,400297,5,2,0,1,9999,77
40,400298,1,1,12,12,2,5
40,400299,1,1,55,61,5555,55
40,400299,2,1,55,64,5555,55
40,400299,3,1,12,57,9999,77
40,400299,4,1,55,65,5555,55
40,400299,5,1,12,12,2,12
40,400299,6,2,0,2,9999,77
40,400299,7,1,55,64,5555,55
40,400299,8,1,0,1,9999,77
40,400299,9,1,0,2,9999,77
40,400300,1,1,12,12,2,12
40,400300,2,1,55,63,5555,55
40,400300,3,1,6,57,9999,77
40,400301,1,1,55,63,5555,55
40,400301,2,1,1,34,9999,77
40,400301,3,1,0,1,9999,77
40,400302,1,1,55,64,5555,55
40,400302,2,1,55,69,5555,55
40,400302,3,1,55,63,5555,55
40,400302,4,1,0,1,9999,77
40,400303,1,1,55,68,5555,55
40,400303,2,1,12,12,2,12
40,400304,1,1,12,10,9999,77
40,400305,1,2,55,68,5555,55
40,400305,2,1,12,12,2,1
40,400305,3,2,55,64,5555,55
40,400305,4,2,0,1,9999,77
40,400306,1,2,0,72,9999,77
40,400306,2,2,18,54,1,12
40,400306,3,2,18,54,3,14
40,400306,4,2,18,54,4,7
40,400306,5,1,55,64,5555,55
40,400306,6,1,98,24,9999,77
40,400306,7,1,0,1,9999,77
40,400306,8,1,18,54,5,11
40,400307,1,2,12,12,1,8
40,400307,2,1,55,79,9999,77
40,400307,3,1,98,25,9999,77
40,400307,4,1,0,2,9999,77
40,400307,5,2,0,2,9999,77
40,400308,1,1,55,68,5555,55
40,400308,2,1,12,12,2,12
40,400308,3,3,12,12,2,8
40,400309,1,1,55,68,5555,55
40,400309,2,1,55,64,5555,55
40,400309,3,1,0,1,9999,77
40,400310,1,1,55,71,9999,77
40,400310,2,1,0,1,9999,77
40,400310,3,1,98,42,9999,77
40,400311,1,2,12,12,1,10
40,400312,1,1,12,9,9999,77
40,400313,1,1,0,7,9999,77
40,400314,1,1,55,64,5555,55
40,400314,2,1,0,1,9999,77
40,400315,1,1,55,68,5555,55
40,400315,2,1,55,64,5555,55
40,400315,3,1,12,38,9999,77
40,400315,4,1,55,67,5555,55
40,400315,5,1,98,58,9999,77
40,400315,6,1,12,42,9999,77
40,400315,7,1,0,1,9999,77
40,400316,1,1,55,64,5555,55
40,400316,2,1,3,57,9999,77
40,400316,3,1,55,65,5555,55
40,400316,4,1,0,1,9999,77
40,400317,1,1,55,63,5555,55
40,400317,2,1,55,69,5555,55
40,400317,3,1,55,68,5555,55
40,400317,4,1,11,12,2,7
40,400317,5,1,55,63,5555,55
40,400317,6,1,98,33,9999,77
40,400317,7,1,12,30,9999,77
40,400317,8,1,98,38,9999,77
40,400318,1,1,1,9,9999,77
40,400318,2,1,98,9,9999,77
40,400319,1,1,12,12,2,12
40,400320,1,2,12,12,1,9
40,400321,1,1,12,8,9999,77
40,400322,1,2,12,12,1,8
40,400323,1,2,55,68,5555,55
40,400323,2,2,12,12,1,12
40,400324,1,1,12,8,9999,77
40,400324,2,2,12,8,9999,77
40,400325,1,1,1,8,9999,77
40,400325,2,1,55,63,5555,55
40,400325,3,1,98,33,9999,77
40,400326,1,1,12,12,2,12
40,400327,1,1,55,63,5555,55
40,400327,2,1,12,18,9999,77
40,400327,3,1,98,35,9999,77
40,400327,4,1,98,21,9999,77
40,400328,1,1,55,63,5555,55
40,400328,2,1,1,42,9999,77
40,400328,3,1,98,42,9999,77
40,400328,4,1,0,1,9999,77
40,400329,1,1,55,63,5555,55
40,400329,2,1,9,42,9999,77
40,400330,1,1,55,63,5555,55
40,400330,2,1,55,69,5555,55
40,400330,3,1,55,68,5555,55
40,400330,4,1,55,64,5555,55
40,400330,5,1,12,17,9999,77
40,400330,6,1,0,1,9999,77
40,400330,7,1,55,69,5555,55
40,400330,8,1,55,64,5555,55
40,400330,9,1,98,33,9999,77
40,400330,10,1,98,17,9999,77
40,400330,11,1,98,32,9999,77
40,400330,12,1,98,38,9999,77
40,400331,1,1,55,63,5555,55
40,400331,2,1,0,1,9999,77
40,400332,1,1,55,64,5555,55
40,400332,2,1,0,1,9999,77
40,400333,1,1,12,12,2,6
40,400334,1,1,0,5,9999,77
40,400334,2,1,19,54,2,99
40,400335,1,1,55,68,5555,55
40,400335,2,1,55,64,5555,55
40,400335,3,1,12,33,9999,77
40,400335,4,1,12,19,9999,77
40,400336,1,1,12,11,9999,77
40,400336,2,1,55,68,5555,55
40,400336,3,1,55,68,5555,55
40,400336,4,1,55,63,5555,55
40,400336,5,1,0,1,9999,77
40,400337,1,1,55,68,5555,55
40,400337,2,1,55,64,5555,55
40,400337,3,1,12,53,9999,77
40,400337,4,1,0,1,9999,77
40,400338,1,1,55,68,5555,55
40,400338,2,1,12,8,9999,77
40,400339,1,1,55,63,5555,55
40,400339,2,1,12,42,9999,77
40,400340,1,1,55,63,5555,55
40,400340,2,1,55,69,5555,55
40,400340,3,1,55,68,5555,55
40,400340,4,1,55,64,5555,55
40,400340,5,1,0,1,9999,77
40,400340,6,1,98,42,9999,77
40,400341,1,1,0,1,9999,77
40,400342,1,1,0,1,9999,77
40,400342,2,1,19,54,2,12
40,400343,1,1,55,63,5555,55
40,400343,2,1,12,23,9999,77
40,400343,3,1,0,1,9999,77
40,400344,1,1,12,11,9999,77
40,400344,2,1,0,1,9999,77
40,400345,1,1,55,63,5555,55
40,400345,2,1,9,42,9999,77
40,400346,1,1,55,63,5555,55
40,400346,2,1,55,69,5555,55
40,400346,3,1,55,68,5555,55
40,400346,4,1,55,64,5555,55
40,400346,5,1,2,35,9999,77
40,400346,6,1,0,1,9999,77
40,400347,1,1,11,12,2,11
40,400348,1,1,55,64,5555,55
40,400348,2,1,14,25,9999,77
40,400348,3,1,55,69,5555,55
40,400348,4,1,55,63,5555,55
40,400348,5,1,0,1,9999,77
40,400348,6,1,0,3,9999,77
40,400349,1,1,9,12,2,7
40,400349,2,1,12,12,3,12
40,400349,3,1,0,2,9999,77
40,400349,4,3,0,2,9999,77
40,400350,1,1,12,8,9999,77
40,400351,1,1,55,64,5555,55
40,400351,2,1,55,69,5555,55
40,400351,3,1,55,63,5555,55
40,400351,4,1,0,1,9999,77
40,400352,1,1,55,64,5555,55
40,400352,2,1,11,25,9999,77
40,400353,1,1,55,63,5555,55
40,400353,2,1,11,21,9999,77
40,400353,3,1,12,35,9999,77
40,400353,4,1,0,1,9999,77
40,400353,5,1,98,38,9999,77
40,400354,1,1,11,12,2,12
40,400354,2,2,55,64,5555,55
40,400354,3,2,12,59,9999,77
40,400355,1,1,12,49,9999,77
40,400356,1,1,12,9,9999,77
40,400357,1,1,55,63,5555,55
40,400357,2,1,1,21,9999,77
40,400357,3,1,0,1,9999,77
40,400358,1,1,55,68,5555,55
40,400358,2,1,55,64,5555,55
40,400358,3,1,12,42,9999,77
40,400359,1,1,55,68,5555,55
40,400359,2,1,12,12,2,12
40,400359,3,1,98,12,3,12
40,400359,4,4,12,12,3,6
40,400360,1,1,55,64,5555,55
40,400360,2,1,0,1,9999,77
40,400361,1,1,12,12,2,6
40,400362,1,1,12,11,9999,77
40,400362,2,1,98,11,9999,77
40,400362,3,1,55,63,5555,55
40,400362,4,1,55,69,5555,55
40,400362,5,1,55,68,5555,55
40,400362,6,1,55,64,5555,55
40,400362,7,1,0,1,9999,77
40,400362,8,1,98,38,9999,77
40,400363,1,1,12,12,2,6
40,400363,2,1,12,8,9999,77
40,400364,1,1,1,8,9999,77
40,400365,1,1,0,1,9999,77
40,400366,1,1,12,12,2,6
40,400367,1,1,55,63,5555,55
40,400367,2,1,5,35,9999,77
40,400368,1,1,12,12,2,12
40,400369,1,1,55,68,5555,55
40,400369,2,1,12,12,2,9
40,400370,1,2,12,12,1,6
40,400370,2,1,55,64,5555,55
40,400370,3,1,98,12,3,5
40,400371,1,2,12,12,1,4
40,400371,2,1,0,1,9999,77
40,400372,1,1,0,44,9999,77
40,400372,2,1,55,64,5555,55
40,400372,3,1,8,34,9999,77
40,400373,1,1,55,63,5555,55
40,400373,2,1,55,69,5555,55
40,400373,3,1,55,68,5555,55
40,400373,4,1,12,12,2,12
40,400374,1,1,12,12,2,9
40,400375,1,1,11,12,2,1
40,400376,1,1,12,12,2,6
40,400377,1,1,12,8,9999,77
40,400377,2,1,12,8,9999,77
40,400378,1,1,55,61,5555,55
40,400378,2,1,55,68,5555,55
40,400378,3,1,55,68,5555,55
40,400378,4,1,55,63,5555,55
40,400378,5,1,11,35,9999,77
40,400378,6,1,0,1,9999,77
40,400379,1,1,55,68,5555,55
40,400379,2,1,55,64,5555,55
40,400379,3,1,9,52,9999,77
40,400380,1,1,12,12,2,6
40,400380,2,1,55,63,5555,55
40,400380,3,1,98,38,9999,77
40,400380,4,2,12,12,3,6
40,400380,5,3,12,12,4,6
40,400380,6,4,55,64,5555,55
40,400380,7,4,98,25,9999,77
40,400380,8,4,18,54,5,12
40,400380,9,5,18,54,6,6
40,400381,1,1,55,68,5555,55
40,400381,2,1,55,64,5555,55
40,400381,3,1,12,32,9999,77
40,400381,4,1,12,42,9999,77
40,400382,1,1,12,12,2,6
40,400382,2,1,55,68,5555,55
40,400382,3,1,55,64,5555,55
40,400382,4,1,98,57,9999,77
40,400382,5,2,55,63,5555,55
40,400382,6,2,0,1,9999,77
40,400383,1,1,55,64,5555,55
40,400383,2,1,55,69,5555,55
40,400383,3,1,55,63,5555,55
40,400383,4,1,0,1,9999,77
40,400383,5,1,98,59,9999,77
40,400384,1,1,11,8,9999,77
40,400385,1,1,12,8,9999,77
40,400385,2,2,14,8,9999,77
40,400386,1,1,12,18,9999,77
40,400386,2,1,0,5,9999,77
40,400387,1,1,12,8,9999,77
40,400389,1,1,0,1,9999,77
40,400389,2,1,55,71,9999,77
40,400389,3,1,98,38,9999,77
40,400389,4,1,98,18,9999,77
40,400389,5,1,98,19,9999,77
40,400390,1,1,55,63,5555,55
40,400390,2,1,55,69,5555,55
40,400390,3,1,55,68,5555,55
40,400390,4,1,55,64,5555,55
40,400390,5,1,12,42,9999,77
40,400391,1,2,12,12,1,7
40,400392,1,1,12,9,9999,77
40,400393,1,1,55,63,5555,55
40,400393,2,1,0,1,9999,77
40,400394,1,2,11,12,1,3
40,400394,2,2,0,1,9999,77
40,400395,1,1,55,64,5555,55
40,400395,2,1,12,18,9999,77
40,400395,3,1,98,18,9999,77
40,400396,1,1,10,12,2,1
40,400396,2,1,55,63,5555,55
40,400396,3,1,0,1,9999,77
40,400397,1,2,12,12,1,2
40,400398,1,1,12,12,2,6
40,400398,2,1,0,2,9999,77
40,400399,1,2,12,12,1,9
40,400399,2,1,55,63,5555,55
40,400399,3,1,98,59,9999,77
40,400400,1,1,55,68,5555,55
40,400400,2,1,12,12,2,12
40,400401,1,1,55,63,5555,55
40,400401,2,1,55,69,5555,55
40,400401,3,1,55,63,5555,55
40,400401,4,1,11,42,9999,77
40,400401,5,1,0,1,9999,77
40,400401,6,1,98,32,9999,77
40,400402,1,2,12,12,1,10
40,400403,1,1,55,68,5555,55
40,400403,2,1,12,12,2,11
40,400404,1,2,12,12,1,9
40,400405,1,1,55,63,5555,55
40,400405,2,1,55,69,5555,55
40,400405,3,1,55,68,5555,55
40,400405,4,1,55,64,5555,55
40,400405,5,1,0,1,9999,77
40,400405,6,1,98,38,9999,77
40,400406,1,1,1,8,9999,77
40,400407,1,1,12,12,2,9
40,400407,2,2,55,63,5555,55
40,400407,3,2,98,33,9999,77
40,400407,4,2,98,46,9999,77
40,400408,1,1,55,63,5555,55
40,400408,2,1,14,32,9999,77
40,400408,3,1,12,42,9999,77
40,400408,4,1,0,1,9999,77
40,400409,1,1,55,68,5555,55
40,400409,2,1,55,64,5555,55
40,400409,3,1,12,42,9999,77
40,400410,1,1,55,68,5555,55
40,400410,2,1,12,12,2,12
40,400411,1,2,12,12,1,5
40,400412,1,2,55,68,5555,55
40,400412,2,2,55,64,5555,55
40,400412,3,2,55,69,5555,55
40,400412,4,2,12,12,1,3
40,400412,5,1,55,64,5555,55
40,400412,6,1,98,34,9999,77
40,400412,7,1,98,43,9999,77
40,400412,8,2,55,64,5555,55
40,400412,9,2,0,1,9999,77
40,400413,1,1,0,1,9999,77
40,400413,2,1,55,64,5555,55
40,400413,3,1,98,24,9999,77
40,400414,1,1,55,63,5555,55
40,400414,2,1,1,42,9999,77
40,400415,1,1,12,12,2,3
40,400416,1,1,11,8,9999,77
40,400417,1,1,55,63,5555,55
40,400417,2,1,55,69,5555,55
40,400417,3,1,55,68,5555,55
40,400417,4,1,55,64,5555,55
40,400417,5,1,4,34,9999,77
40,400417,6,1,0,1,9999,77
40,400418,1,2,12,12,1,9
40,400419,1,2,12,12,1,8
40,400420,1,2,1,12,1,7
40,400421,1,1,55,63,5555,55
40,400421,2,1,55,69,5555,55
40,400421,3,1,0,1,9999,77
40,400422,1,1,1,12,2,7
40,400422,2,1,55,64,5555,55
40,400422,3,1,98,57,9999,77
40,400422,4,1,0,1,9999,77
40,400422,5,1,0,2,9999,77
40,400423,1,1,12,12,2,10
40,400424,1,1,55,63,5555,55
40,400424,2,1,12,33,9999,77
40,400424,3,1,55,69,5555,55
40,400424,4,1,12,12,2,10
40,400426,1,1,55,68,5555,55
40,400426,2,1,11,12,2,11
40,400426,3,2,0,1,9999,77
40,400427,1,1,55,64,5555,55
40,400427,2,1,12,30,9999,77
40,400428,1,1,55,64,5555,55
40,400428,2,1,1,57,9999,77
40,400428,3,1,55,69,5555,55
40,400428,4,1,8,12,2,12
40,400429,1,1,55,63,5555,55
40,400429,2,1,55,69,5555,55
40,400429,3,1,55,64,5555,55
40,400429,4,1,11,25,9999,77
40,400429,5,2,11,12,1,7
40,400430,1,1,12,12,2,6
40,400430,2,1,55,63,5555,55
40,400430,3,1,0,2,9999,77
40,400431,1,2,12,12,1,6
40,400431,2,2,0,2,9999,77
40,400432,1,1,55,64,5555,55
40,400432,2,1,11,57,9999,77
40,400433,1,1,55,63,5555,55
40,400433,2,1,10,34,9999,77
40,400433,3,1,98,38,9999,77
40,400433,4,1,0,1,9999,77
40,400434,1,1,55,64,5555,55
40,400434,2,1,12,25,9999,77
40,400435,1,1,11,12,2,1
40,400436,1,1,99,8,9999,77
40,400437,1,1,12,12,2,12
40,400438,1,1,55,68,5555,55
40,400438,2,1,12,12,2,12
40,400439,1,1,1,12,2,7
40,400439,2,1,55,68,5555,55
40,400439,3,1,0,1,9999,77
40,400439,4,1,55,63,5555,55
40,400439,5,1,98,42,9999,77
40,400439,6,1,98,42,9999,77
40,400439,7,2,55,68,5555,55
40,400439,8,2,55,64,5555,55
40,400439,9,2,98,34,9999,77
40,400440,1,1,12,8,9999,77
40,400440,2,1,55,63,5555,55
40,400440,3,1,98,33,9999,77
40,400441,1,2,12,12,1,3
40,400441,2,2,55,63,5555,55
40,400441,3,2,0,1,9999,77
40,400442,1,2,12,12,1,1
40,400443,1,1,12,12,2,6
40,400443,2,2,55,68,5555,55
40,400443,3,3,10,12,2,7
40,400444,1,2,12,12,1,2
40,400444,2,1,0,1,9999,77
40,400445,1,1,55,68,5555,55
40,400445,2,1,55,68,5555,55
40,400445,3,1,55,63,5555,55
40,400445,4,1,10,30,9999,77
40,400445,5,1,0,1,9999,77
40,400446,1,1,1,12,2,7
40,400446,2,1,55,64,5555,55
40,400446,3,1,98,24,9999,77
40,400446,4,1,55,69,5555,55
40,400446,5,1,55,64,5555,55
40,400446,6,1,98,24,9999,77
40,400446,7,1,0,1,9999,77
40,400447,1,1,1,9,9999,77
40,400448,1,2,12,12,1,10
40,400448,2,1,55,63,5555,55
40,400448,3,1,98,33,9999,77
40,400448,4,2,55,64,5555,55
40,400448,5,2,98,33,9999,77
40,400448,6,2,55,69,5555,55
40,400448,7,1,19,54,2,14
40,400449,1,1,55,63,5555,55
40,400449,2,1,55,69,5555,55
40,400449,3,1,55,68,5555,55
40,400449,4,1,55,64,5555,55
40,400449,5,1,3,34,9999,77
40,400449,6,1,0,1,9999,77
40,400450,1,2,11,12,1,1
40,400450,2,2,98,12,3,12
40,400450,3,1,55,64,5555,55
40,400450,4,1,98,33,9999,77
40,400451,1,1,0,1,9999,77
40,400452,1,1,12,8,9999,77
40,400453,1,1,12,9,9999,77
40,400454,1,1,55,68,5555,55
40,400454,2,1,55,64,5555,55
40,400454,3,1,12,42,9999,77
40,400454,4,1,12,42,9999,77
40,400454,5,1,0,1,9999,77
40,400455,1,1,55,63,5555,55
40,400455,2,1,12,38,9999,77
40,400455,3,1,11,42,9999,77
40,400456,1,1,55,68,5555,55
40,400456,2,1,11,12,2,11
40,400456,3,3,12,12,2,5
40,400456,4,1,10,12,4,12
40,400456,5,1,18,54,5,98
40,400457,1,1,55,64,5555,55
40,400457,2,1,55,69,5555,55
40,400457,3,1,55,63,5555,55
40,400457,4,1,4,42,9999,77
40,400458,1,1,8,9,9999,77
40,400459,1,1,12,15,9999,77
40,400460,1,2,12,12,1,3
40,400460,2,1,55,64,5555,55
40,400460,3,2,55,63,5555,55
40,400460,4,1,98,42,9999,77
40,400460,5,2,0,1,9999,77
40,400461,1,1,12,12,2,6
40,400462,1,1,55,63,5555,55
40,400462,2,1,12,25,9999,77
40,400462,3,1,55,69,5555,55
40,400462,4,1,55,64,5555,55
40,400462,5,1,98,25,9999,77
40,400462,6,1,55,62,5555,55
40,400462,7,1,55,69,5555,55
40,400462,8,1,55,63,5555,55
40,400462,9,1,0,1,9999,77
40,400462,10,1,0,3,9999,77
40,400463,1,2,1,12,1,5
40,400464,1,1,55,63,5555,55
40,400464,2,1,1,32,9999,77
40,400464,3,1,98,35,9999,77
40,400464,4,1,0,1,9999,77
40,400464,5,1,0,2,9999,77
40,400465,1,1,12,12,2,6
40,400465,2,2,55,68,5555,55
40,400465,3,3,11,12,2,98
40,400466,1,1,1,12,2,10
40,400467,1,1,12,12,2,9
40,400467,2,1,55,68,5555,55
40,400467,3,1,55,64,5555,55
40,400467,4,1,0,2,9999,77
40,400467,5,2,55,63,5555,55
40,400467,6,2,0,1,9999,77
40,400468,1,1,55,68,5555,55
40,400468,2,1,12,12,2,12
40,400469,1,1,12,12,2,10
40,400470,1,1,12,12,2,12
40,400470,2,1,55,63,5555,55
40,400470,3,1,0,1,9999,77
40,400471,1,1,55,71,9999,77
40,400471,2,1,12,24,9999,77
40,400471,3,1,98,38,9999,77
40,400471,4,1,12,42,9999,77
40,400471,5,1,0,2,9999,77
40,400472,1,2,1,12,1,7
40,400472,2,1,55,68,5555,55
40,400472,3,1,55,64,5555,55
40,400472,4,1,98,34,9999,77
40,400472,5,1,98,32,9999,77
40,400472,6,1,12,42,9999,77
40,400473,1,1,55,68,5555,55
40,400473,2,1,12,12,2,12
40,400473,3,1,0,2,9999,77
40,400474,1,1,12,12,2,9
40,400475,1,1,11,8,9999,77
40,400476,1,1,12,12,2,6
40,400477,1,1,12,12,2,2
40,400478,1,1,55,63,5555,55
40,400478,2,1,11,35,9999,77
40,400478,3,1,0,1,9999,77
40,400479,1,1,55,68,5555,55
40,400479,2,1,55,64,5555,55
40,400479,3,1,0,1,9999,77
40,400480,1,1,55,68,5555,55
40,400480,2,1,55,64,5555,55
40,400480,3,1,12,38,9999,77
40,400480,4,1,98,42,9999,77
40,400480,5,1,98,42,9999,77
40,400480,6,1,98,42,9999,77
40,400480,7,1,98,35,9999,77
40,400481,1,1,55,63,5555,55
40,400481,2,1,0,1,9999,77
40,400482,1,1,55,68,5555,55
40,400482,2,1,55,64,5555,55
40,400482,3,2,55,63,5555,55
40,400482,4,1,12,12,2,12
40,400483,1,1,12,12,2,8
40,400484,1,2,55,63,5555,55
40,400484,2,2,55,69,5555,55
40,400484,3,2,55,68,5555,55
40,400484,4,1,55,68,5555,55
40,400484,5,1,12,12,2,9
40,400484,6,1,55,64,5555,55
40,400484,7,1,98,38,9999,77
40,400485,1,1,55,63,5555,55
40,400485,2,1,12,42,9999,77
40,400485,3,1,12,42,9999,77
40,400485,4,1,12,42,9999,77
40,400485,5,1,98,38,9999,77
40,400486,1,1,55,68,5555,55
40,400486,2,1,12,12,2,12
40,400487,1,1,55,60,5555,55
40,400487,2,1,18,54,2,11
40,400487,3,1,18,54,3,13
40,400487,4,3,55,63,5555,55
40,400487,5,3,98,18,9999,77
40,400487,6,3,98,18,9999,77
40,400487,7,1,18,54,4,12
40,400487,8,4,55,63,5555,55
40,400487,9,4,0,1,9999,77
40,400487,10,1,18,54,5,13
40,400488,1,2,12,12,1,7
40,400488,2,1,19,54,3,13
40,400488,3,1,19,54,4,13
40,400489,1,1,12,8,9999,77
40,400490,1,1,0,44,9999,77
40,400490,2,1,55,67,5555,55
40,400490,3,1,55,63,5555,55
40,400490,4,1,14,58,9999,77
40,400490,5,1,55,69,5555,55
40,400490,6,1,55,68,5555,55
40,400490,7,1,55,64,5555,55
40,400490,8,1,3,31,9999,77
40,400490,9,1,0,1,9999,77
40,400491,1,1,55,68,5555,55
40,400491,2,1,12,12,2,12
40,400491,3,1,19,54,3,8
40,400492,1,1,11,12,2,5
40,400492,2,1,55,63,5555,55
40,400492,3,1,98,34,9999,77
40,400493,1,1,0,1,9999,77
40,400493,2,1,12,12,2,9
40,400494,1,1,55,63,5555,55
40,400494,2,1,12,38,9999,77
40,400494,3,1,55,67,5555,55
40,400494,4,1,12,35,9999,77
40,400494,5,1,0,3,9999,77
40,400495,1,1,12,15,9999,77
40,400496,1,1,55,68,5555,55
40,400496,2,1,55,64,5555,55
40,400496,3,1,55,69,5555,55
40,400496,4,1,55,68,5555,55
40,400496,5,1,55,63,5555,55
40,400496,6,1,0,1,9999,77
40,400497,1,1,55,63,5555,55
40,400497,2,1,55,69,5555,55
40,400497,3,1,55,64,5555,55
40,400497,4,1,12,25,9999,77
40,400497,5,1,55,69,5555,55
40,400497,6,1,55,64,5555,55
40,400497,7,1,12,25,9999,77
40,400497,8,1,55,69,5555,55
40,400497,9,1,55,63,5555,55
40,400497,10,1,12,24,9999,77
40,400498,1,1,12,12,2,10
40,400499,1,2,55,63,5555,55
40,400499,2,2,13,12,1,8
40,400500,1,1,55,60,5555,55
40,400500,2,1,19,54,2,12
40,400501,1,1,5,10,9999,77
40,400501,2,1,55,64,5555,55
40,400501,3,1,98,59,9999,77
40,400502,1,1,1,12,2,10
40,400502,2,1,55,63,5555,55
40,400502,3,1,0,1,9999,77
40,400502,4,2,55,63,5555,55
40,400502,5,2,98,59,9999,77
40,400502,6,2,98,38,9999,77
40,400503,1,2,12,12,1,9
40,400503,2,1,12,12,3,7
40,400504,1,1,55,63,5555,55
40,400504,2,1,12,52,9999,77
40,400505,1,1,12,12,2,8
40,400506,1,2,12,12,1,2
40,400506,2,3,12,12,2,98
40,400507,1,1,55,63,5555,55
40,400507,2,1,55,69,5555,55
40,400507,3,1,55,68,5555,55
40,400507,4,1,55,68,5555,55
40,400507,5,1,55,63,5555,55
40,400507,6,1,9,42,9999,77
40,400508,1,1,11,12,2,11
40,400509,1,1,1,8,9999,77
40,400510,1,1,55,68,5555,55
40,400510,2,1,55,64,5555,55
40,400510,3,1,55,69,5555,55
40,400510,4,1,55,68,5555,55
40,400510,5,1,55,63,5555,55
40,400510,6,1,12,34,9999,77
40,400510,7,1,0,1,9999,77
40,400510,8,1,98,42,9999,77
40,400511,1,1,55,63,5555,55
40,400511,2,1,12,38,9999,77
40,400511,3,1,0,1,9999,77
40,400512,1,3,12,12,2,6
40,400512,2,2,12,12,1,6
40,400513,1,1,55,68,5555,55
40,400513,2,1,55,64,5555,55
40,400513,3,1,3,42,9999,77
40,400514,1,1,12,8,9999,77
40,400516,1,1,55,68,5555,55
40,400516,2,1,12,12,2,12
40,400517,1,1,55,63,5555,55
40,400517,2,1,12,31,9999,77
40,400517,3,1,12,32,9999,77
40,400517,4,1,0,1,9999,77
40,400517,5,1,98,32,9999,77
40,400517,6,1,0,2,9999,77
40,400518,1,2,12,12,1,3
40,400518,2,1,55,64,5555,55
40,400518,3,1,0,1,9999,77
40,400518,4,1,98,38,9999,77
40,400519,1,1,55,63,5555,55
40,400519,2,1,12,8,9999,77
40,400520,1,1,55,68,5555,55
40,400520,2,1,55,64,5555,55
40,400520,3,1,0,1,9999,77
40,400520,4,1,98,38,9999,77
40,400521,1,2,12,12,1,9
40,400521,2,1,0,1,9999,77
40,400522,1,2,12,12,1,9
40,400522,2,1,55,63,5555,55
40,400522,3,1,98,32,9999,77
40,400522,4,1,98,38,9999,77
40,400522,5,2,55,64,5555,55
40,400522,6,2,98,32,9999,77
40,400523,1,1,55,63,5555,55
40,400523,2,1,1,34,9999,77
40,400523,3,1,0,1,9999,77
40,400523,4,1,98,31,9999,77
40,400524,1,1,55,63,5555,55
40,400524,2,1,0,1,9999,77
40,400525,1,1,12,8,9999,77
40,400526,1,1,12,12,2,3
40,400527,1,1,12,12,2,9
40,400527,2,1,0,1,9999,77
40,400528,1,2,12,12,1,9
