STATE,ST_CASE,VEH_NO,PVE_Forms,PNUMOCCS,PDAY,PMONTH,PHOUR,PMINUTE,PHARM_EV,PMAN_COLL,PTYPE,PHIT_RUN,PREG_STAT,POWNER,PMAKE,PMODEL,PMAK_MOD,PBODYTYP,PMODYEAR,PVIN,PVIN_1,PVIN_2,PVIN_3,PVIN_4,PVIN_5,PVIN_6,PVIN_7,PVIN_8,PVIN_9,PVIN_10,PVIN_11,PVIN_12,PVINTYPE,PVINMAKE,PVINA_MOD,PVIN_BT,PVINMODYR,PVIN_LNGT,PVIN_WGT,PWGTCD_TR,PWHLBS_LG,PWHLBS_SH,PSER_TR,PFUECODE,PMCYCL_DS,PTRAILER,PMCARR_I1,PMCARR_I2,PMCARR_ID,PGVWR,PV_CONFIG,PCARGTYP,PHAZ_INV,PHAZPLAC,PHAZ_ID,PHAZ_CNO,PHAZ_REL,PBUS_USE,PSP_USE,PEM_USE,PUNDERIDE,PIMPACT1,PIMPACT2,PVEH_SEV,PTOWED,PM_HARM,PVEH_SC1,PVEH_SC2,PFIRE,PDEATHS
34,340120,3,2,0,4,4,15,53,12,6,3,0,34,6,37,32,37032,4,2000,JHMCG6695YC0,J,H,M,C,G,6,6,9,5,Y,C,0,P,HOND,USE,4D,0,17,3086,,0,1069,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,3,3,9,4,12,0,0,0,0
34,340141,2,1,0,18,4,2,39,38,0,3,0,34,6,34,36,34036,2,2008,WBSEH93528CY,W,B,S,E,H,9,3,5,2,8,C,Y,P,BMW,M6S,CP,8,17,3909,,0,1095,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,9,4,12,0,0,0,0
34,340141,3,1,0,18,4,2,39,38,0,3,0,34,6,42,43,42043,4,2008,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,U,,,,9,17,,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,9,4,12,0,0,0,0
34,340141,4,1,0,18,4,2,39,38,0,3,0,34,6,42,42,42042,4,2007,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,U,,,,9,17,,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,9,4,12,0,0,0,0
34,340150,2,1,0,16,4,11,19,14,0,2,0,34,6,98,809,98809,66,2005,2FWJA3DE15AN,2,F,W,J,A,3,D,E,1,5,A,N,T,STRG,AT9,DS,5,17,,8,0,0,STE,D,,1,57,1193526,571193526,3,6,98,1,0,0,0,0,0,0,0,0,6,6,2,3,14,0,0,0,0
34,340171,1,1,0,30,4,6,41,14,0,2,0,34,6,84,881,84881,66,2005,1HSMKAAN05H1,1,H,S,M,K,A,A,N,0,5,H,1,T,INTL,440,DS,5,17,,7,0,0,40S,D,,1,57,023368,57023368,3,6,1,1,0,0,0,0,0,0,0,0,6,6,9,3,14,0,0,0,0
34,340178,2,1,0,6,6,9,50,8,0,2,0,34,6,12,16,12016,4,1999,2FAFP71W3XX2,2,F,A,F,P,7,1,W,3,X,X,2,P,FORD,CVP,4D,99,17,0,,0,1147,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,11,9,3,8,0,0,0,0
34,340179,1,1,0,10,6,4,52,14,0,2,0,42,6,85,881,85881,66,1999,1XKWDB9X1XR8,1,X,K,W,D,B,9,X,1,X,R,8,T,KW,W90,TR,99,17,,8,2850,1600,CON,D,,1,57,261279,57261279,3,6,1,1,0,0,0,0,0,0,0,0,6,6,9,2,12,0,0,0,0
34,340193,2,1,0,20,6,5,54,14,0,2,0,42,6,7,472,7472,30,1995,1B7GG26Y1SW9,1,B,7,G,G,2,6,Y,1,S,W,9,T,DODG,DAK,PK,95,17,,1,1239,1119,DAK,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,7,6,2,12,0,0,0,0
34,340328,2,1,0,21,8,22,13,14,0,2,0,34,6,37,32,37032,2,2003,1HGCM82653A0,1,H,G,C,M,8,2,6,5,3,A,0,P,HOND,UEX,CP,3,17,3047,,0,1051,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,5,5,4,4,12,0,0,0,0
34,340328,3,1,0,21,8,22,13,14,0,2,0,34,6,12,442,12442,20,1997,2FMDA5143VBC,2,F,M,D,A,5,1,4,3,V,B,C,T,FORD,WWG,ES,97,17,,1,0,1207,WIN,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,14,14,9,4,54,0,0,0,0
34,340359,2,1,0,22,7,20,39,8,0,2,0,34,6,7,442,7442,20,2002,1B4GP45302B5,1,B,4,G,P,4,5,3,0,2,B,5,P,DODG,CAR,SV,2,17,3923,,0,1133,,F,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,61,61,9,3,12,0,0,0,0
34,340359,3,1,0,22,7,20,39,8,0,2,0,34,6,37,32,37032,4,2009,1HGCP26709A1,1,H,G,C,P,2,6,7,0,9,A,1,P,HOND,UEX,4D,9,17,3349,,0,1102,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,61,61,9,3,12,0,0,0,0
34,340359,4,1,0,22,7,20,39,8,0,2,0,34,6,7,482,7482,31,1994,1B7HF16Y4RS6,1,B,7,H,F,1,6,Y,4,R,S,6,T,DODG,150,PK,94,17,,2,1347,1187,RPC,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,81,81,9,3,12,0,0,0,0
34,340361,2,1,0,24,8,5,43,8,0,3,0,34,6,34,37,34037,4,2011,WBAKC8C50BC4,W,B,A,K,C,8,C,5,0,B,C,4,P,BMW,7LX,4D,11,17,4861,,0,1264,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,99,99,4,4,54,0,0,0,0
34,340361,3,1,0,24,8,5,43,8,0,3,0,34,6,34,34,34034,4,2011,WBAPN7C59BA7,W,B,A,P,N,7,C,5,9,B,A,7,P,BMW,35D,4D,11,17,3825,,0,1087,,D,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,99,99,9,4,54,0,0,0,0
34,340361,4,1,0,24,8,5,43,8,0,3,0,34,6,34,34,34034,2,2011,WBAKF9C58BE2,W,B,A,K,F,9,C,5,8,B,E,2,P,BMW,35X,CP,11,17,3759,,0,1087,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,99,99,9,4,54,0,0,0,0
34,340367,2,1,0,18,9,0,57,33,0,3,0,34,6,38,402,38402,14,2003,4S2DM58W6343,4,S,2,D,M,5,8,W,6,3,4,3,P,ISU,ROD,UT,3,17,4171,,0,1064,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,9,6,4,12,0,0,0,0
34,340367,3,1,0,18,9,0,57,33,0,3,0,34,6,35,47,35047,4,2010,1N4AL2AP2AN4,1,N,4,A,L,2,A,P,2,A,N,4,P,NISS,ATS,4D,10,17,3063,,0,1093,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,9,6,4,14,0,0,0,0
34,340370,2,1,0,5,9,15,47,14,0,2,0,34,6,12,481,12481,31,2008,3FRNX65E08V6,3,F,R,N,X,6,5,E,0,8,V,6,T,FORD,F66,4B,8,17,,6,2810,1670,COF,D,,1,57,1374895,571374895,2,4,3,1,0,0,0,0,0,0,0,0,6,6,6,2,12,0,0,0,0
34,340370,3,1,2,5,9,15,47,14,0,2,0,34,6,41,441,41441,20,1998,JM3LV5234W08,J,M,3,L,V,5,2,3,4,W,0,8,P,MAZD,MWG,SV,98,17,4045,,0,1104,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,6,2,54,0,0,0,0
34,340401,2,2,0,14,10,17,56,14,0,2,0,34,6,35,39,35039,4,1990,JN1HJ01P2LT4,J,N,1,H,J,0,1,P,2,L,T,4,P,NISS,MAX,4D,90,17,3140,,0,1043,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,9,4,12,0,0,0,0
34,340401,3,2,0,14,10,17,56,14,0,2,0,34,6,12,401,12401,14,1997,1FMCU24X1VUB,1,F,M,C,U,2,4,X,1,V,U,B,P,FORD,EPR,UT,97,17,3931,,0,1017,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,8,8,9,4,12,0,0,0,0
34,340409,2,1,0,4,9,21,17,14,0,2,0,34,6,49,472,49472,30,2002,5TENL42N72Z0,5,T,E,N,L,4,2,N,7,2,Z,0,T,TOYT,REG,PK,2,17,,1,0,1033,TAC,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,11,2,4,12,0,0,0,0
34,340409,3,1,0,4,9,21,17,14,0,2,0,34,6,12,24,12024,6,2007,2FMDK36C37BB,2,F,M,D,K,3,6,C,3,7,B,B,P,FORD,EDG,UT,7,17,4073,,0,1112,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,2,4,12,0,0,0,0
34,340409,4,1,0,4,9,21,17,14,0,2,0,34,6,12,461,12461,21,2005,1FBSS31L95HB,1,F,B,S,S,3,1,L,9,5,H,B,T,FORD,WSD,BU,5,17,,2,0,1380,ECO,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,7,2,4,12,0,0,0,0
34,340451,2,1,0,19,12,2,49,39,0,3,0,34,6,23,999,23999,99,9999,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,U,,ML1,4D,9,17,3436,,0,1123,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,14,99,9,4,12,0,0,0,0
34,340451,3,1,0,19,12,2,49,39,0,3,0,34,6,20,37,20037,4,2009,1G1ZH57B79F2,1,G,1,Z,H,5,7,B,7,9,F,2,P,CHEV,ML1,4D,9,17,3436,,0,1123,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,13,9,9,4,12,0,0,0,0
34,340451,4,1,0,19,12,2,49,39,0,3,0,34,6,34,34,34034,2,2004,WBABD53404PL,W,B,A,B,D,5,3,4,0,4,P,L,P,BMW,30C,CP,4,17,3285,,0,1073,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,13,9,9,4,12,0,0,0,0
34,340451,5,1,0,19,12,2,49,39,0,3,0,34,6,41,399,41399,9,2008,JM3ER29L1801,J,M,3,E,R,2,9,L,1,8,0,1,P,MAZD,MCX,UT,8,17,3710,,0,1083,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,3,3,9,4,12,0,0,0,0
34,340451,6,1,0,19,12,2,49,39,0,3,0,34,6,59,399,59399,8,9999,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,U,,,,9,17,,,,,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,3,9,4,12,0,0,0,0
34,340489,2,1,0,18,12,0,2,38,0,3,0,34,6,12,481,12481,31,2003,2FTRF172X3CA,2,F,T,R,F,1,7,2,X,3,C,A,T,FORD,F15,PK,3,17,,2,1385,1199,COF,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,2,9,9,2,14,0,0,0,0
34,340489,3,1,0,18,12,0,2,38,0,3,0,34,6,19,5,19005,2,1999,1G6EL12Y0XU6,1,G,6,E,L,1,2,Y,0,X,U,6,P,CADI,ELD,CP,99,17,3843,,0,1080,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,99,9,9,4,14,0,0,0,0
35,350037,3,2,0,7,5,20,46,33,0,3,0,35,6,12,4,12004,2,1994,1FALP6249RH1,1,F,A,L,P,6,2,4,9,R,H,1,P,FORD,THL,2D,94,17,3570,,0,1130,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,2,1,12,0,0,0,0
35,350037,4,2,0,7,5,20,46,33,0,3,0,35,6,12,3,12003,2,1994,1FALP45TXRF2,1,F,A,L,P,4,5,T,X,R,F,2,P,FORD,MGT,CV,94,17,3414,,0,1013,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,82,82,4,1,12,0,0,0,0
35,350072,2,1,1,24,2,9,40,14,0,2,0,35,6,52,34,52034,4,1997,4A3AJ56G2VE0,4,A,3,A,J,5,6,G,2,V,E,0,P,MITS,UEL,4D,97,17,2943,,0,1037,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,6,2,12,0,0,0,0
35,350134,2,1,2,14,3,7,50,14,0,3,0,35,6,7,472,7472,30,2002,1B7HG4820569,1,B,7,H,G,4,8,2,0,5,6,9,P,,,,,17,,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,6,2,14,0,0,0,0
36,360044,2,1,1,11,1,3,54,14,0,2,0,36,6,84,881,84881,66,2005,1HSHWAHN65J2,1,H,S,H,W,A,H,N,6,5,J,2,T,INTL,860,DS,5,17,,7,0,0,80S,D,,1,15,731272,15731272,3,6,1,1,0,0,0,0,0,0,0,0,6,6,6,2,12,0,0,0,0
36,360054,2,1,0,3,1,22,50,14,0,3,0,36,6,30,399,30399,3,2008,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,U,,,,9,17,,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,2,3,2,9,12,0,0,0,0
36,360054,3,1,0,3,1,22,50,14,0,3,0,36,6,2,403,2403,14,1998,1J4FY49S9WP7,1,J,4,F,Y,4,9,S,9,W,P,7,T,JEEP,SAW,2W,98,17,,1,0,934,W/T,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,6,9,12,0,0,0,0
36,360084,2,1,0,19,2,5,3,31,0,2,0,36,6,55,401,55401,14,2005,KM8SC73E35U8,K,M,8,S,C,7,3,E,3,5,U,8,P,HYUN,SAN,UT,5,17,3752,,0,1031,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,4,4,12,0,0,0,0
36,360091,3,2,0,18,1,18,42,12,1,2,0,36,6,7,472,7472,30,1992,1B7GL26X2NS6,1,B,7,G,L,2,6,X,2,N,S,6,T,DODG,DAK,PK,92,17,,1,1239,1119,DAK,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,6,2,14,0,0,0,0
36,360093,2,1,0,23,1,21,20,33,0,3,0,36,6,18,7,18007,4,1998,2G4WS52M9W15,2,G,4,W,S,5,2,M,9,W,1,5,P,BUIC,CCU,4D,98,17,3255,,0,1090,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,6,2,14,0,0,0,0
36,360095,4,3,0,29,1,19,51,12,6,2,0,36,6,30,46,30046,4,2001,WVWPH63B61P2,W,V,W,P,H,6,3,B,6,1,P,2,P,VOLK,PGS,4D,1,17,3165,,0,1064,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,11,2,8,14,0,0,0,0
36,360095,5,3,0,29,1,19,51,12,6,2,0,36,6,54,35,54035,4,2007,19UUA66287A0,1,9,U,U,A,6,6,2,8,7,A,0,P,ACUR,ATL,4D,7,17,3623,,0,1079,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,7,2,8,14,0,0,0,0
36,360095,6,3,0,29,1,19,51,12,6,2,0,36,6,23,481,23481,31,2004,1GKEK63UX4J2,1,G,K,E,K,6,3,U,X,4,J,2,T,GMC,NAL,4W,4,17,,2,0,1160,YUK,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,11,4,8,14,0,0,0,0
36,360106,3,2,0,5,3,14,17,12,2,3,0,36,6,20,37,20037,4,2009,1G1ZH57B7942,1,G,1,Z,H,5,7,B,7,9,4,2,P,CHEV,ML1,4D,9,17,3436,,0,1123,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,5,5,2,4,14,0,0,0,0
36,360106,4,2,0,5,3,14,17,12,2,3,0,36,6,22,22,22022,4,2007,1G2ZH58N5742,1,G,2,Z,H,5,8,N,5,7,4,2,P,PONT,GGT,4D,7,17,3457,,0,1123,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,2,4,14,0,0,0,0
36,360106,5,2,0,5,3,14,17,12,2,3,0,36,6,20,401,20401,14,2002,1GNDT13W22K1,1,G,N,D,T,1,3,W,2,2,K,1,P,CHEV,BZR,UT,2,17,4114,,0,1070,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,2,4,14,0,0,0,0
36,360125,1,1,2,19,3,19,40,14,0,2,0,36,6,35,43,35043,4,2005,3N1CB51D55L4,3,N,1,C,B,5,1,D,5,5,L,4,P,NISS,S18,4D,5,17,2387,,0,998,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,6,2,12,0,0,0,1
36,360148,2,1,1,14,1,10,12,14,0,2,0,36,6,12,24,12024,6,2009,2FMDK49C29BA,2,F,M,D,K,4,9,C,2,9,B,A,P,FORD,EDG,UT,9,17,4288,,0,1112,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,6,2,12,0,0,0,0
36,360148,3,1,0,14,1,10,12,14,0,2,0,36,6,7,20,7020,4,2004,2G2WP5227412,2,G,2,W,P,5,2,2,7,4,1,2,P,PONT,GPG,4D,4,17,3477,,0,1105,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,2,1,12,0,0,0,0
36,360193,2,1,0,7,1,18,40,8,0,2,0,36,6,32,49,32049,2,2010,WAULFAFR1AA0,W,A,U,L,F,A,F,R,1,A,A,0,P,AUDI,A5L,CP,10,17,3682,,0,1083,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,18,2,1,54,0,0,0,0
36,360218,1,1,0,19,4,17,1,8,0,2,0,36,6,37,31,37031,4,2002,2HGES16512H6,2,H,G,E,S,1,6,5,1,2,H,6,P,HOND,UCL,4D,2,17,2515,,0,1031,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,9,2,4,12,0,0,0,0
36,360221,1,2,0,5,3,11,39,12,6,2,0,36,6,20,404,20404,14,2006,2CNDL63F8660,2,C,N,D,L,6,3,F,8,6,6,0,P,CHEV,EQU,UT,6,17,3777,,0,1125,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,9,12,0,0,0,0
36,360222,3,2,0,28,2,2,45,42,0,2,0,36,6,13,401,13401,14,2003,5LMEU78H93ZJ,5,L,M,E,U,7,8,H,9,3,Z,J,P,LINC,AVI,UT,3,17,5002,,0,1137,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,2,9,12,0,0,0,0
36,360259,2,1,0,28,3,13,31,9,0,3,0,36,6,49,40,49040,4,2008,4T1BE46K48U2,4,T,1,B,E,4,6,K,4,8,U,2,P,TOYT,XSL,4D,8,17,3263,,0,1093,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,9,2,4,54,0,0,0,0
36,360259,3,1,0,28,3,13,31,9,0,3,0,36,6,53,34,53034,4,2005,KL5JJ56ZX5K0,K,L,5,J,J,5,6,Z,X,5,K,0,P,SUZI,FZX,4D,5,17,2700,,0,1024,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,4,12,0,0,0,0
36,360259,4,1,0,28,3,13,31,9,0,3,0,36,6,37,31,37031,4,2001,2HGES16511H5,2,H,G,E,S,1,6,5,1,1,H,5,P,HOND,UCL,4D,1,17,2515,,0,1031,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,4,54,0,0,0,0
36,360350,2,1,0,24,4,4,14,14,0,2,0,36,6,54,35,54035,4,2005,19UUA66235A0,1,9,U,U,A,6,6,2,3,5,A,0,P,ACUR,ATL,4D,5,17,3575,,0,1081,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,7,2,4,12,0,0,0,0
36,360350,3,1,0,24,4,4,14,14,0,2,0,36,6,52,35,52035,4,2000,JA3AY26C0YU0,J,A,3,A,Y,2,6,C,0,Y,U,0,P,MITS,MDE,4D,0,17,2437,,0,984,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,14,14,0,4,12,0,0,0,0
36,360368,3,2,0,11,4,4,28,12,6,2,0,36,6,49,47,49047,6,2005,2T1KR32E55C4,2,T,1,K,R,3,2,E,5,5,C,4,P,TOYT,CTR,4H,5,17,2679,,0,1024,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,1,6,2,2,0,0,1,0
36,360368,4,2,0,11,4,4,28,12,6,2,0,36,6,37,441,37441,20,2008,5FNRL38468B1,5,F,N,R,L,3,8,4,6,8,B,1,P,HOND,UDY,SV,8,17,4473,,0,1181,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,11,12,6,2,2,0,0,1,0
36,360373,2,1,0,14,6,17,0,42,0,3,0,36,6,41,471,41471,30,2001,4F4YR16U61TM,4,F,4,Y,R,1,6,U,6,1,T,M,T,MAZD,3CP,PC,1,17,,1,0,1257,B30,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,18,18,2,9,54,0,0,0,0
36,360395,2,2,0,11,3,22,10,14,0,2,0,36,6,84,881,84881,62,2007,1HTMMAAM07H4,1,H,T,M,M,A,A,M,0,7,H,4,T,INTL,430,CC,7,17,,6,0,0,40S,D,,0,99,999999999,99999999999,2,1,1,1,0,0,0,0,0,0,0,0,6,6,2,1,12,0,0,0,0
36,360453,2,1,0,16,7,10,14,9,0,3,0,36,6,12,881,12881,61,2006,1FDXW46Y76EA,1,F,D,X,W,4,6,Y,7,6,E,A,T,FORD,F4D,CB,6,17,,4,2000,1760,DRW,G,,0,99,999999999,99999999999,2,1,1,1,0,0,0,0,0,0,0,0,9,9,2,1,9,0,0,0,0
36,360463,2,1,0,4,6,11,2,14,0,3,0,36,6,12,881,12881,61,2001,1FDXF46S41EA,1,F,D,X,F,4,6,S,4,1,E,A,T,FORD,F4D,CB,1,17,,4,2010,1410,DRW,G,,0,99,999999999,99999999999,2,1,4,1,0,0,0,0,0,0,0,0,6,6,2,1,12,0,0,0,0
36,360465,2,1,0,11,7,1,41,42,0,2,0,36,6,20,403,20403,14,2005,1GNDT13S3522,1,G,N,D,T,1,3,S,3,5,2,2,P,CHEV,TRL,UT,5,17,4612,,0,1130,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,6,2,12,0,0,0,0
36,360473,2,1,0,11,6,15,51,14,0,2,0,36,6,52,401,52401,14,2005,JA4MW51S25J0,J,A,4,M,W,5,1,S,2,5,J,0,P,MITS,MON,UT,5,17,4787,,0,1095,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,6,6,2,12,0,0,0,0
36,360482,3,2,0,28,4,17,10,12,6,3,0,36,6,13,1,13001,4,1998,1LNFM83WXWY6,1,L,N,F,M,8,3,W,X,W,Y,6,P,LINC,CAR,4D,98,17,0,,0,1177,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,2,1,12,0,0,0,0
36,360493,2,1,0,9,5,17,0,14,0,2,0,36,6,32,43,32043,6,2007,WAUKF78E47A2,W,A,U,K,F,7,8,E,4,7,A,2,P,AUDI,N4A,SW,7,17,3649,,0,1043,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,5,5,2,4,12,0,0,0,0
36,360493,3,1,0,9,5,17,0,14,0,2,0,36,6,49,40,49040,4,2008,4T1BK46K08U0,4,T,1,B,K,4,6,K,0,8,U,0,P,TOYT,LXS,4D,8,17,3461,,0,1093,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,5,5,2,4,12,0,0,0,0
36,360528,2,1,0,5,5,10,30,8,0,2,0,36,6,20,461,20461,21,1998,1GCFG25M7W10,1,G,C,F,G,2,5,M,7,W,1,0,T,CHEV,G20,VN,98,17,,2,0,1350,VAN,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,9,2,4,12,0,0,0,0
36,360538,3,2,0,19,3,15,30,8,0,2,0,36,6,59,403,59403,14,2008,2T2HK31U48C0,2,T,2,H,K,3,1,U,4,8,C,0,P,LEXS,RX5,UT,8,17,4090,,0,1069,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2,4,12,0,0,0,0
36,360556,3,2,0,8,7,11,54,12,7,2,0,36,6,49,40,49040,4,1998,2T1BR18E9WC0,2,T,1,B,R,1,8,E,9,W,C,0,P,TOYT,UVL,4D,98,17,2414,,0,970,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,7,6,2,12,0,0,0,0
36,360556,4,2,0,8,7,11,54,12,7,2,0,36,6,22,16,22016,4,2005,3G2JB12F35S1,3,G,2,J,B,1,2,F,3,5,S,1,P,PONT,SFR,CP,5,17,2771,,0,1041,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,7,7,2,4,12,0,0,0,0
36,360562,2,1,0,14,8,18,51,30,0,2,0,36,6,12,481,12481,31,1994,1FTEX14N7RKB,1,F,T,E,X,1,4,N,7,R,K,B,T,FORD,F15,PS,94,17,,2,1550,1390,COF,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,99,99,2,4,12,0,0,0,0
36,360577,2,1,2,15,5,13,10,14,0,2,0,36,6,12,881,12881,62,1994,1FDNK74C6RVA,1,F,D,N,K,7,4,C,6,R,V,A,T,FORD,F7F,CC,94,17,,6,2560,1290,MHV,D,,0,99,999999999,99999999999,2,1,4,1,0,0,0,0,0,0,0,0,6,6,6,2,12,0,0,0,0
36,360618,2,1,1,9,8,14,0,35,0,3,0,9,6,51,43,51043,4,2000,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,U,,,,9,17,,,,,,,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,6,6,6,2,12,0,0,0,0
36,360622,2,1,0,14,7,0,4,30,0,2,0,92,6,35,402,35402,14,2001,5N1ED28YX1C5,5,N,1,E,D,2,8,Y,X,1,C,5,P,NISS,XTR,UT,1,17,3811,,0,1043,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,2,4,12,0,0,0,0
36,360622,3,1,0,14,7,0,4,30,0,2,0,92,6,7,41,7041,4,2002,2B3HD46R82H2,2,B,3,H,D,4,6,R,8,2,H,2,P,DODG,ISE,4D,2,17,3373,,0,1130,,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,12,12,9,9,12,0,0,0,0
36,360638,2,1,0,30,5,2,35,14,0,2,0,36,6,20,471,20471,30,2001,1GCDT13W81K2,1,G,C,D,T,1,3,W,8,1,K,2,T,CHEV,S14,CW,1,17,,1,0,1227,S,G,,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,9,9,4,3,14,0,0,0,0
